Pathway,Subpathway,shared, KO,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K01857,"pcaB; 3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K01607,pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K14334,"CMLE; carboxy-cis,cis-muconate cyclase [EC:5.5.1.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K16514,galD; 4-oxalomesaconate tautomerase [EC:5.3.2.8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K10220,ligJ; 4-oxalmesaconate hydratase [EC:4.2.1.83],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K16515,galB; 4-oxalomesaconate hydratase [EC:4.2.1.83],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K10218,"ligK, galC; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K22553,CYP199A2; 4-methoxybenzoate monooxygenase (O-demethylating) [EC:1.14.99.15],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K00481,pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K22270,nagX; 3-hydroxybenzoate 6-monooxygenase [EC:1.14.13.24],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K01075,E3.1.2.23; 4-hydroxybenzoyl-CoA thioesterase [EC:3.1.2.23],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K04112,"bcrC, badD; benzoyl-CoA reductase subunit C [EC:1.3.7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K04113,"bcrB, badE; benzoyl-CoA reductase subunit B [EC:1.3.7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K04114,"bcrA, badF; benzoyl-CoA reductase subunit A [EC:1.3.7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K04115,"bcrD, badG; benzoyl-CoA reductase subunit D [EC:1.3.7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K19515,bamB; benzoyl-CoA reductase subunit BamB [EC:1.3.-.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K19516,bamC; benzoyl-CoA reductase subunit BamC [EC:1.3.-.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K07537,"dch; cyclohexa-1,5-dienecarbonyl-CoA hydratase [EC:4.2.1.100]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K07538,had; 6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase [EC:1.1.1.368],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K07539,oah; 6-oxocyclohex-1-ene-carbonyl-CoA hydrolase [EC:3.7.1.21],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K19066,E1.3.8.10; cyclohex-1-ene-1-carbonyl-CoA dehydrogenase [EC:1.3.8.10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K19067,E1.3.8.11; cyclohexane-1-carbonyl-CoA dehydrogenase [EC:1.3.8.11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K04116,aliA; cyclohexanecarboxylate-CoA ligase [EC:6.2.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K04117,aliB; cyclohexanecarboxyl-CoA dehydrogenase [EC:1.3.99.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K07534,badK; cyclohex-1-ene-1-carboxyl-CoA hydratase [EC:4.2.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K07535,badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase [EC:1.1.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K07536,badI; 2-ketocyclohexanecarboxyl-CoA hydrolase [EC:3.1.2.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K04118,E1.3.1.62; pimeloyl-CoA dehydrogenase [EC:1.3.1.62],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K07516,fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K16173,acd; glutaryl-CoA dehydrogenase (non-decarboxylating) [EC:1.3.99.32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K01615,gcdA; glutaconyl-CoA decarboxylase subunit alpha [EC:7.2.4.5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K20509,"madB, oadB, gcdB, mmdB; carboxybiotin decarboxylase [EC:7.2.4.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K23351,"gcdC, mmdC; glutaconyl-CoA/methylmalonyl-CoA decarboxylase subunit gamma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K23352,"gcdD, mmdD; glutaconyl-CoA/methylmalonyl-CoA decarboxylase subunit delta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K00252,"GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K13767,fadB; enoyl-CoA hydratase [EC:4.2.1.17],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K00074,"paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K00626,"E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K15511,"boxA; benzoyl-CoA 2,3-epoxidase subunit A [EC:1.14.13.208]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K15512,"boxB; benzoyl-CoA 2,3-epoxidase subunit B [EC:1.14.13.208]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K15514,"boxD; 3,4-dehydroadipyl-CoA semialdehyde dehydrogenase [EC:1.2.1.77]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00362 Benzoate degradation [PATH:ko00362],,K15513,boxC; benzoyl-CoA-dihydrodiol lyase [EC:4.1.2.44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K10215,ethA; monooxygenase [EC:1.14.13.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K01512,acyP; acylphosphatase [EC:3.6.1.7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K18541,mdlY; mandelamide amidase [EC:3.5.1.86],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K01781,mdlA; mandelate racemase [EC:5.1.2.2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15054,mdlB; (S)-mandelate dehydrogenase [EC:1.1.99.31],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K01576,mdlC; benzoylformate decarboxylase [EC:4.1.1.7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K16239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K01612,bsdC; vanillate/4-hydroxybenzoate decarboxylase subunit C [EC:4.1.1.- 4.1.1.61],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K21759,bsdD; vanillate/4-hydroxybenzoate decarboxylase subunit D [EC:4.1.1.- 4.1.1.61],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K03186,"ubiX, bsdB, PAD1; flavin prenyltransferase [EC:2.5.1.129]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K25932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K25933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K25934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K25935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K25936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K25937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K25938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K08295,abmG; 2-aminobenzoate-CoA ligase [EC:6.2.1.32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K09461,E1.14.13.40; anthraniloyl-CoA monooxygenase [EC:1.14.13.40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K05599,"antA; anthranilate 1,2-dioxygenase (deaminating, decarboxylating) large subunit [EC:1.14.12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K05600,"antB; anthranilate 1,2-dioxygenase (deaminating, decarboxylating) small subunit [EC:1.14.12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K11311,"antC; anthranilate 1,2-dioxygenase reductase component [EC:1.18.1.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K16319,"andAc; anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K16320,"andAd; anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K18248,"andAb; anthranilate 1,2-dioxygenase ferredoxin component",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K18249,"andAa; anthranilate 1,2-dioxygenase ferredoxin reductase component [EC:1.18.1.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K23526,"gcoA; aromatic O-demethylase, cytochrome P450 subunit [EC:1.14.14.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K23527,"gcoB; aromatic O-demethylase, reductase subunit [EC:1.6.2.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15055,nbaA; 2-nitrobenzoate nitroreductase [EC:1.7.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15056,nbaB; 2-hydroxylaminobenzoate mutase [EC:5.4.99.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15057,nbzA; nitrobenzene nitroreductase [EC:1.7.1.16],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K01865,hab; (hydroxyamino)benzene mutase [EC:5.4.4.1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15058,"amnA; 2-aminophenol/2-amino-5-chlorophenol 1,6-dioxygenase subunit alpha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15059,"amnB; 2-aminophenol/2-amino-5-chlorophenol 1,6-dioxygenase subunit beta [EC:1.13.11.74 1.13.11.76]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15060,"ligX; 5,5'-dehydrodivanillate O-demethylase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K24244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K24245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15061,ligZ; OH-DDVA oxygenase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15062,ligY; OH-DDVA meta-cleavage compound hydrolase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15063,ligW; 5-carboxyvanillate decarboxylase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K21802,vdh; vanillin dehydrogenase [EC:1.2.1.67],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K03862,vanA; vanillate monooxygenase [EC:1.14.13.82],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K03863,vanB; vanillate monooxygenase ferredoxin subunit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15066,ligM; vanillate/3-O-methylgallate O-demethylase [EC:2.1.1.341],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K25916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K04099,"desB, galA; gallate dioxygenase [EC:1.13.11.57]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15064,desA; syringate O-demethylase [EC:2.1.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K15065,"desZ; 3-O-methylgallate 3,4-dioxygenase [EC:1.13.11.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K22958,lpdC; gallate decarboxylase subunit C [EC:4.1.1.59],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K22959,lpdB; gallate decarboxylase subunit B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K22960,lpdD; gallate decarboxylase subunit D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K01034,atoD; acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K01035,atoA; acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
